,container_name,cpu_usage,metricset_timestamp
38040,data-broker-1,0.017122655981682885,2023-06-24T02:12:03
38034,data-broker-1,0.017074200537730778,2023-06-24T02:12:08
38041,data-broker-1,0.017981513899920573,2023-06-24T02:12:13
38543,data-broker-1,0.01774815087785539,2023-06-24T02:12:18
37978,data-broker-1,0.011585082973269864,2023-06-24T02:12:23
38545,data-broker-1,0.016755972603788024,2023-06-24T02:12:28
38544,data-broker-1,0.01258574982765224,2023-06-24T02:12:33
38546,data-broker-1,0.017685783935151068,2023-06-24T02:12:38
38547,data-broker-1,0.017391420361908244,2023-06-24T02:12:43
37975,data-broker-1,0.017837075216899284,2023-06-24T02:12:48
37977,data-broker-1,0.018364467365823565,2023-06-24T02:12:53
38548,data-broker-1,0.016141672223354393,2023-06-24T02:12:58
37974,data-broker-1,0.016679256288088643,2023-06-24T02:13:03
37969,data-broker-1,0.020341504961034023,2023-06-24T02:13:08
37976,data-broker-1,0.0162054701617401,2023-06-24T02:13:13
38006,data-broker-1,0.01717127200467563,2023-06-24T02:13:18
37973,data-broker-1,0.016735144848716965,2023-06-24T02:13:23
37970,data-broker-1,0.01847450509779763,2023-06-24T02:13:28
38089,data-broker-1,0.016635250302297462,2023-06-24T02:13:33
38090,data-broker-1,0.014072143569909108,2023-06-24T02:13:38
37971,data-broker-1,0.013903228576828576,2023-06-24T02:13:43
37972,data-broker-1,0.01750959718309859,2023-06-24T02:13:48
38012,data-broker-1,0.017375852250865718,2023-06-24T02:13:53
38008,data-broker-1,0.01750968623853211,2023-06-24T02:13:58
38011,data-broker-1,0.01571257804830159,2023-06-24T02:14:03
38009,data-broker-1,0.017144865059373876,2023-06-24T02:14:08
38014,data-broker-1,0.017186943888242143,2023-06-24T02:14:13
38010,data-broker-1,0.017291107259425998,2023-06-24T02:14:18
38015,data-broker-1,0.01717085656970913,2023-06-24T02:14:23
38007,data-broker-1,0.01707815589910496,2023-06-24T02:14:28
38013,data-broker-1,0.016489487973879922,2023-06-24T02:14:33
38094,data-broker-1,0.015988649400479615,2023-06-24T02:14:38
38095,data-broker-1,0.01798674266967398,2023-06-24T02:14:43
38093,data-broker-1,0.013781082132396016,2023-06-24T02:14:48
38087,data-broker-1,0.01680109889285044,2023-06-24T02:14:53
38088,data-broker-1,0.01831188319391635,2023-06-24T02:14:58
38096,data-broker-1,0.01982342980917999,2023-06-24T02:15:03
38091,data-broker-1,0.017806311044101016,2023-06-24T02:15:08
38097,data-broker-1,0.017906260799116183,2023-06-24T02:15:13
38092,data-broker-1,0.01770583257390322,2023-06-24T02:15:18
37985,data-broker-1,0.0178289069740634,2023-06-24T02:15:23
37982,data-broker-1,0.01746425102772016,2023-06-24T02:15:28
37984,data-broker-1,0.017001232972771355,2023-06-24T02:15:33
37983,data-broker-1,0.0208108875,2023-06-24T02:15:38
37986,data-broker-1,0.0159845963099631,2023-06-24T02:15:43
37981,data-broker-1,0.01906124171539961,2023-06-24T02:15:48
37980,data-broker-1,0.017314295368292185,2023-06-24T02:15:53
37987,data-broker-1,0.012610628762790697,2023-06-24T02:15:58
37979,data-broker-1,0.01695425141527724,2023-06-24T02:16:03
38023,data-broker-1,0.017689129689343296,2023-06-24T02:16:08
38018,data-broker-1,0.018839669643588693,2023-06-24T02:16:13
38020,data-broker-1,0.020664714662273476,2023-06-24T02:16:18
38021,data-broker-1,0.01810877180216032,2023-06-24T02:16:23
38019,data-broker-1,0.016606417470940472,2023-06-24T02:16:28
38016,data-broker-1,0.017903741618840292,2023-06-24T02:16:33
38022,data-broker-1,0.017894449897902356,2023-06-24T02:16:38
38017,data-broker-1,0.01636818478705598,2023-06-24T02:16:43
38361,data-broker-1,0.01666912889963724,2023-06-24T02:16:48
38370,data-broker-1,0.012080509259976753,2023-06-24T02:16:53
38098,data-broker-1,0.017322455740922473,2023-06-24T02:16:58
38360,data-broker-1,0.01324844740346205,2023-06-24T02:17:03
38099,data-broker-1,0.0200323337995338,2023-06-24T02:17:08
38358,data-broker-1,0.020111596885428254,2023-06-24T02:17:13
38365,data-broker-1,0.0175515653832568,2023-06-24T02:17:18
38368,data-broker-1,0.017333933626794258,2023-06-24T02:17:23
38362,data-broker-1,0.01598362005730659,2023-06-24T02:17:28
38367,data-broker-1,0.01623442520677432,2023-06-24T02:17:33
38363,data-broker-1,0.017897128358208954,2023-06-24T02:17:38
38366,data-broker-1,0.018411125320886814,2023-06-24T02:17:43
38364,data-broker-1,0.017278168503060656,2023-06-24T02:17:48
38359,data-broker-1,0.02099211423418007,2023-06-24T02:17:53
38356,data-broker-1,0.015276503595368678,2023-06-24T02:17:58
38369,data-broker-1,0.01341282765357881,2023-06-24T02:18:03
38329,data-broker-1,0.013728821936720996,2023-06-24T02:18:08
38357,data-broker-1,0.015776511041990668,2023-06-24T02:18:13
38371,data-broker-1,0.018723683043302308,2023-06-24T02:18:18
38312,data-broker-1,0.016503368461391072,2023-06-24T02:18:23
38313,data-broker-1,0.017400354871005004,2023-06-24T02:18:28
38334,data-broker-1,0.01727717635933806,2023-06-24T02:18:33
38335,data-broker-1,0.018917899807618314,2023-06-24T02:18:38
38301,data-broker-1,0.017943205897530408,2023-06-24T02:18:43
38302,data-broker-1,0.016980803442711134,2023-06-24T02:18:48
38345,data-broker-1,0.017028733473845564,2023-06-24T02:18:53
38346,data-broker-1,0.017840174257425744,2023-06-24T02:18:58
38323,data-broker-1,0.013975620212567593,2023-06-24T02:19:03
38324,data-broker-1,0.02058962081447964,2023-06-24T02:19:08
38330,data-broker-1,0.015286373780150984,2023-06-24T02:19:13
38332,data-broker-1,0.012335082267792521,2023-06-24T02:19:18
38325,data-broker-1,0.0173280133580705,2023-06-24T02:19:23
38326,data-broker-1,0.01952965786067758,2023-06-24T02:19:28
38327,data-broker-1,0.017782234536585367,2023-06-24T02:19:33
38328,data-broker-1,0.017876436074872378,2023-06-24T02:19:38
38331,data-broker-1,0.017393865393794748,2023-06-24T02:19:43
38333,data-broker-1,0.016913247812085624,2023-06-24T02:19:48
38352,data-broker-1,0.017844744072948327,2023-06-24T02:19:53
38355,data-broker-1,0.01685625907962574,2023-06-24T02:19:58
38354,data-broker-1,0.01715880073424434,2023-06-24T02:20:03
38353,data-broker-1,0.01525516129291307,2023-06-24T02:20:08
38349,data-broker-1,0.014377080531484692,2023-06-24T02:20:13
38350,data-broker-1,0.01660871625,2023-06-24T02:20:18
38351,data-broker-1,0.014697689609654912,2023-06-24T02:20:23
38347,data-broker-1,0.019028528313603726,2023-06-24T02:20:28
38348,data-broker-1,0.01726745281574631,2023-06-24T02:20:33
38341,data-broker-1,0.017762972284644196,2023-06-24T02:20:38
38336,data-broker-1,0.017322118566281054,2023-06-24T02:20:43
38343,data-broker-1,0.03658348494829567,2023-06-24T02:20:48
38339,data-broker-1,0.017884154653937948,2023-06-24T02:20:53
38342,data-broker-1,0.01748222369878184,2023-06-24T02:20:58
38337,data-broker-1,0.017222639907727797,2023-06-24T02:21:03
38344,data-broker-1,0.017389318125681074,2023-06-24T02:21:08
38338,data-broker-1,0.016724094882982942,2023-06-24T02:21:13
38340,data-broker-1,0.016974789981673795,2023-06-24T02:21:18
38310,data-broker-1,0.019286716117850954,2023-06-24T02:21:23
38305,data-broker-1,0.01596246403823178,2023-06-24T02:21:28
38309,data-broker-1,0.014373329733898958,2023-06-24T02:21:33
38303,data-broker-1,0.01917170678188991,2023-06-24T02:21:38
38311,data-broker-1,0.01805193281767956,2023-06-24T02:21:43
38308,data-broker-1,0.017516230476190477,2023-06-24T02:21:48
38306,data-broker-1,0.017413248418756817,2023-06-24T02:21:53
38307,data-broker-1,0.017604556103151862,2023-06-24T02:21:58
38304,data-broker-1,0.017957858961343224,2023-06-24T02:22:03
38320,data-broker-1,0.01826894213342847,2023-06-24T02:22:08
38316,data-broker-1,0.01723607663763726,2023-06-24T02:22:13
38321,data-broker-1,0.0170141307899946,2023-06-24T02:22:18
38318,data-broker-1,0.016904052383687536,2023-06-24T02:22:23
38319,data-broker-1,0.01563390203923092,2023-06-24T02:22:28
38314,data-broker-1,0.01751686555339806,2023-06-24T02:22:33
38322,data-broker-1,0.012792777934182995,2023-06-24T02:22:38
38317,data-broker-1,0.019792922549385018,2023-06-24T02:22:43
38315,data-broker-1,0.01682939133012227,2023-06-24T02:22:48
50288,data-broker-1,0.01802508773006135,2023-06-24T02:22:53
38372,data-broker-1,0.015387757018239492,2023-06-24T02:22:58
50289,data-broker-1,0.01594937954234305,2023-06-24T02:23:03
38373,data-broker-1,0.01846615842044135,2023-06-24T02:23:08
50290,data-broker-1,0.017026323197492164,2023-06-24T02:23:13
38374,data-broker-1,0.016735228483920367,2023-06-24T02:23:18
50291,data-broker-1,0.01831972117465224,2023-06-24T02:23:23
50286,data-broker-1,0.01729098355111453,2023-06-24T02:23:28
50285,data-broker-1,0.014695974628663188,2023-06-24T02:23:33
38442,data-broker-1,0.017746200064998375,2023-06-24T02:23:38
38443,data-broker-1,0.014527347527632344,2023-06-24T02:23:43
38453,data-broker-1,0.01899928877615726,2023-06-24T02:23:48
38454,data-broker-1,0.01727142253361106,2023-06-24T02:23:53
38493,data-broker-1,0.017589238680318545,2023-06-24T02:23:58
50287,data-broker-1,0.017211183410138248,2023-06-24T02:24:03
38464,data-broker-1,0.01796962422384055,2023-06-24T02:24:08
38465,data-broker-1,0.017625294818751185,2023-06-24T02:24:13
38488,data-broker-1,0.017917299737532807,2023-06-24T02:24:18
38489,data-broker-1,0.017683794435857804,2023-06-24T02:24:23
38486,data-broker-1,0.020840593310265283,2023-06-24T02:24:28
38487,data-broker-1,0.016794634282481614,2023-06-24T02:24:33
38477,data-broker-1,0.013849584437086093,2023-06-24T02:24:38
38478,data-broker-1,0.016401674038461538,2023-06-24T02:24:43
38490,data-broker-1,0.01789647790507365,2023-06-24T02:24:48
38491,data-broker-1,0.014821525199543899,2023-06-24T02:24:53
38492,data-broker-1,0.0165533013729128,2023-06-24T02:24:58
38495,data-broker-1,0.01857729044740024,2023-06-24T02:25:03
38494,data-broker-1,0.01828233036158408,2023-06-24T02:25:08
38473,data-broker-1,0.017883591949396205,2023-06-24T02:25:13
38471,data-broker-1,0.017609949185667752,2023-06-24T02:25:18
38474,data-broker-1,0.01752685090909091,2023-06-24T02:25:23
38469,data-broker-1,0.017748246970571264,2023-06-24T02:25:28
38470,data-broker-1,0.02748051601663037,2023-06-24T02:25:33
38467,data-broker-1,0.017685061060465117,2023-06-24T02:25:38
38472,data-broker-1,0.022308231417337576,2023-06-24T02:25:43
38466,data-broker-1,0.014761029232549171,2023-06-24T02:25:48
38468,data-broker-1,0.016146753618677043,2023-06-24T02:25:53
38479,data-broker-1,0.01148159441860465,2023-06-24T02:25:58
38475,data-broker-1,0.018770711670214824,2023-06-24T02:26:03
38476,data-broker-1,0.016389526435073378,2023-06-24T02:26:08
38485,data-broker-1,0.01764111282843895,2023-06-24T02:26:13
38483,data-broker-1,0.017299537824614228,2023-06-24T02:26:18
38480,data-broker-1,0.017647814961712156,2023-06-24T02:26:23
38482,data-broker-1,0.017405573037150516,2023-06-24T02:26:28
38481,data-broker-1,0.015764808874801903,2023-06-24T02:26:33
38484,data-broker-1,0.018499337716131485,2023-06-24T02:26:38
38461,data-broker-1,0.018863387337662338,2023-06-24T02:26:43
38462,data-broker-1,0.01743024135977337,2023-06-24T02:26:48
38459,data-broker-1,0.0161273796979545,2023-06-24T02:26:53
38458,data-broker-1,0.01851740715542522,2023-06-24T02:26:58
38460,data-broker-1,0.013372623861171367,2023-06-24T02:27:03
38457,data-broker-1,0.017866725470362128,2023-06-24T02:27:08
38456,data-broker-1,0.01606540208128804,2023-06-24T02:27:13
38463,data-broker-1,0.017115095434462445,2023-06-24T02:27:18
38455,data-broker-1,0.01790672258064516,2023-06-24T02:27:23
38451,data-broker-1,0.01689254954407295,2023-06-24T02:27:28
38445,data-broker-1,0.01659784757709251,2023-06-24T02:27:33
38452,data-broker-1,0.017461400075614367,2023-06-24T02:27:38
38446,data-broker-1,0.021036916159250584,2023-06-24T02:27:43
38449,data-broker-1,0.01848864784473953,2023-06-24T02:27:48
38448,data-broker-1,0.02223748440333025,2023-06-24T02:27:53
38447,data-broker-1,0.0173791222462203,2023-06-24T02:27:58
38450,data-broker-1,0.011965585889898451,2023-06-24T02:28:03
38444,data-broker-1,0.01574532407147159,2023-06-24T02:28:08
50300,data-broker-1,0.01291586528189911,2023-06-24T02:28:13
50292,data-broker-1,0.017285816012084593,2023-06-24T02:28:18
50299,data-broker-1,0.017523304902903287,2023-06-24T02:28:23
50294,data-broker-1,0.015538030976430977,2023-06-24T02:28:28
50298,data-broker-1,0.01760420652547224,2023-06-24T02:28:33
50293,data-broker-1,0.01843912334384858,2023-06-24T02:28:38
50297,data-broker-1,0.016992036971632537,2023-06-24T02:28:43
50295,data-broker-1,0.017041449971412236,2023-06-24T02:28:48
50296,data-broker-1,0.01787811222582491,2023-06-24T02:28:53
38498,data-broker-1,0.016622681794821112,2023-06-24T02:28:58
50274,data-broker-1,0.020816257258530944,2023-06-24T02:29:03
38496,data-broker-1,0.01527240584909339,2023-06-24T02:29:08
50273,data-broker-1,0.01997390567823344,2023-06-24T02:29:13
38497,data-broker-1,0.013366920957861518,2023-06-24T02:29:18
50272,data-broker-1,0.016160976669767443,2023-06-24T02:29:23
38499,data-broker-1,0.018474637267825045,2023-06-24T02:29:28
50275,data-broker-1,0.0165979541037158,2023-06-24T02:29:33
38500,data-broker-1,0.023128680530463193,2023-06-24T02:29:38
50270,data-broker-1,0.016865777184195883,2023-06-24T02:29:43
49412,data-broker-1,0.01691763281513392,2023-06-24T02:29:48
49413,data-broker-1,0.017175863929618767,2023-06-24T02:29:53
49402,data-broker-1,0.018319670541871922,2023-06-24T02:29:58
49403,data-broker-1,0.018261495067264575,2023-06-24T02:30:03
50268,data-broker-1,0.019085381847914962,2023-06-24T02:30:08
50269,data-broker-1,0.01705817075522228,2023-06-24T02:30:13
50271,data-broker-1,0.013426770416024653,2023-06-24T02:30:18
49423,data-broker-1,0.01599087874015748,2023-06-24T02:30:23
49424,data-broker-1,0.01286520426566885,2023-06-24T02:30:28
49425,data-broker-1,0.01783210690641602,2023-06-24T02:30:33
49430,data-broker-1,0.01854158330658106,2023-06-24T02:30:38
49433,data-broker-1,0.017867172666259916,2023-06-24T02:30:43
49431,data-broker-1,0.016955239420725972,2023-06-24T02:30:48
49432,data-broker-1,0.017679629454749858,2023-06-24T02:30:53
49426,data-broker-1,0.018271150084317032,2023-06-24T02:30:58
49428,data-broker-1,0.016739327633587785,2023-06-24T02:31:03
49427,data-broker-1,0.01858844954407295,2023-06-24T02:31:08
49429,data-broker-1,0.017950080928433268,2023-06-24T02:31:13
49419,data-broker-1,0.01685436197776926,2023-06-24T02:31:18
49417,data-broker-1,0.014659218543046358,2023-06-24T02:31:23
49420,data-broker-1,0.017839262150853782,2023-06-24T02:31:28
49414,data-broker-1,0.014174149821640903,2023-06-24T02:31:33
49418,data-broker-1,0.01721847866201066,2023-06-24T02:31:38
49422,data-broker-1,0.016582537159151665,2023-06-24T02:31:43
49416,data-broker-1,0.015743189288446823,2023-06-24T02:31:48
49421,data-broker-1,0.016915653996066513,2023-06-24T02:31:53
49415,data-broker-1,0.017794949408983452,2023-06-24T02:31:58
49406,data-broker-1,0.017079139943797672,2023-06-24T02:32:03
49407,data-broker-1,0.019206842592953084,2023-06-24T02:32:08
49405,data-broker-1,0.017813276846506073,2023-06-24T02:32:13
49404,data-broker-1,0.017648203514376997,2023-06-24T02:32:18
49411,data-broker-1,0.02111895560016058,2023-06-24T02:32:23
49400,data-broker-1,0.01597837559009787,2023-06-24T02:32:28
49401,data-broker-1,0.013520629619617686,2023-06-24T02:32:33
49409,data-broker-1,0.017637915802122973,2023-06-24T02:32:38
49410,data-broker-1,0.01259969261971831,2023-06-24T02:32:43
49408,data-broker-1,0.01640081685623718,2023-06-24T02:32:48
50283,data-broker-1,0.01811736252230815,2023-06-24T02:32:53
50278,data-broker-1,0.017476136911150866,2023-06-24T02:32:58
50282,data-broker-1,0.02155303060921248,2023-06-24T02:33:03
50279,data-broker-1,0.018363772420443587,2023-06-24T02:33:08
50281,data-broker-1,0.01804794738234738,2023-06-24T02:33:13
50277,data-broker-1,0.01831828607695359,2023-06-24T02:33:18
50280,data-broker-1,0.017415747431796802,2023-06-24T02:33:23
50276,data-broker-1,0.01698191058099269,2023-06-24T02:33:28
50284,data-broker-1,0.01607424578313253,2023-06-24T02:33:33
49438,data-broker-1,0.015225186820428336,2023-06-24T02:33:38
49434,data-broker-1,0.015320879180887372,2023-06-24T02:33:43
50222,data-broker-1,0.014897241368209255,2023-06-24T02:33:48
49439,data-broker-1,0.01713947009174312,2023-06-24T02:33:53
49437,data-broker-1,0.01765279935248887,2023-06-24T02:33:58
49440,data-broker-1,0.018135430814991076,2023-06-24T02:34:03
49435,data-broker-1,0.018808083568075118,2023-06-24T02:34:08
50219,data-broker-1,0.01745870755750274,2023-06-24T02:34:13
49436,data-broker-1,0.021194477848101266,2023-06-24T02:34:18
50220,data-broker-1,0.017515339471698112,2023-06-24T02:34:23
50214,data-broker-1,0.017028872213500783,2023-06-24T02:34:28
50221,data-broker-1,0.01806373042462018,2023-06-24T02:34:33
50213,data-broker-1,0.018109644173648135,2023-06-24T02:34:38
50215,data-broker-1,0.017255815384615385,2023-06-24T02:34:43
50218,data-broker-1,0.017749402614522684,2023-06-24T02:34:48
50193,data-broker-1,0.016031832623014334,2023-06-24T02:34:53
50194,data-broker-1,0.011623929360522669,2023-06-24T02:34:58
50216,data-broker-1,0.017041616598740275,2023-06-24T02:35:03
50217,data-broker-1,0.018555350508734882,2023-06-24T02:35:08
50197,data-broker-1,0.01595592056024421,2023-06-24T02:35:13
50203,data-broker-1,0.017582793342981188,2023-06-24T02:35:18
50196,data-broker-1,0.01669252687536917,2023-06-24T02:35:23
50198,data-broker-1,0.020678910444360047,2023-06-24T02:35:28
50201,data-broker-1,0.01783253967876264,2023-06-24T02:35:33
50200,data-broker-1,0.016857746564885496,2023-06-24T02:35:38
50199,data-broker-1,0.017264368637627432,2023-06-24T02:35:43
50202,data-broker-1,0.0164506212579763,2023-06-24T02:35:48
50195,data-broker-1,0.011899736668561683,2023-06-24T02:35:53
50229,data-broker-1,0.017623879914446822,2023-06-24T02:35:58
50228,data-broker-1,0.0151382,2023-06-24T02:36:03
50223,data-broker-1,0.017235717974180734,2023-06-24T02:36:08
50224,data-broker-1,0.017379841288096606,2023-06-24T02:36:13
50226,data-broker-1,0.017131933554817277,2023-06-24T02:36:18
50230,data-broker-1,0.01810541817468106,2023-06-24T02:36:23
50227,data-broker-1,0.017661435916968195,2023-06-24T02:36:28
50231,data-broker-1,0.018430349132947978,2023-06-24T02:36:33
50225,data-broker-1,0.017557089024150794,2023-06-24T02:36:38
50209,data-broker-1,0.01618978061767838,2023-06-24T02:36:43
50207,data-broker-1,0.016762858352508053,2023-06-24T02:36:48
50210,data-broker-1,0.017377435256916995,2023-06-24T02:36:53
50206,data-broker-1,0.013887158989822842,2023-06-24T02:36:58
50204,data-broker-1,0.01693143419203747,2023-06-24T02:37:03
50211,data-broker-1,0.012960196804619828,2023-06-24T02:37:08
50205,data-broker-1,0.018167387906605468,2023-06-24T02:37:13
50212,data-broker-1,0.016586374596100278,2023-06-24T02:37:18
50208,data-broker-1,0.018301714980741943,2023-06-24T02:37:23
47941,data-broker-1,0.018182410977701544,2023-06-24T02:37:28
47930,data-broker-1,0.020574432862644414,2023-06-24T02:37:33
47947,data-broker-1,0.0189450695035461,2023-06-24T02:37:38
47909,data-broker-1,0.01993775595771367,2023-06-24T02:37:43
47943,data-broker-1,0.01703420176140913,2023-06-24T02:37:48
47919,data-broker-1,0.021594789935634875,2023-06-24T02:37:53
47944,data-broker-1,0.017426295011511897,2023-06-24T02:37:58
47940,data-broker-1,0.01687376540941958,2023-06-24T02:38:03
47933,data-broker-1,0.015734916149818767,2023-06-24T02:38:08
47939,data-broker-1,0.017761328917982287,2023-06-24T02:38:13
47900,data-broker-1,0.013296083436563437,2023-06-24T02:38:18
47946,data-broker-1,0.020696150429851838,2023-06-24T02:38:23
47889,data-broker-1,0.017265884684684686,2023-06-24T02:38:28
47942,data-broker-1,0.018424398562874252,2023-06-24T02:38:33
47931,data-broker-1,0.0169528708509819,2023-06-24T02:38:38
47945,data-broker-1,0.017206306702828363,2023-06-24T02:38:43
47929,data-broker-1,0.0175803823880597,2023-06-24T02:38:48
47948,data-broker-1,0.016953606524271844,2023-06-24T02:38:53
47890,data-broker-1,0.01684593608775137,2023-06-24T02:38:58
47937,data-broker-1,0.017684822354066987,2023-06-24T02:39:03
47934,data-broker-1,0.020525705928853756,2023-06-24T02:39:08
47935,data-broker-1,0.013785115023378735,2023-06-24T02:39:13
47899,data-broker-1,0.018157539558748076,2023-06-24T02:39:18
47938,data-broker-1,0.013707747272727272,2023-06-24T02:39:23
47880,data-broker-1,0.018723811235955058,2023-06-24T02:39:28
47932,data-broker-1,0.017360284079870482,2023-06-24T02:39:33
47936,data-broker-1,0.01836601378271512,2023-06-24T02:39:38
47895,data-broker-1,0.018612370430544273,2023-06-24T02:39:43
47891,data-broker-1,0.01669724715542522,2023-06-24T02:39:48
47898,data-broker-1,0.017524094302260415,2023-06-24T02:39:53
47857,data-broker-1,0.018330039317406142,2023-06-24T02:39:58
47858,data-broker-1,0.017495868346923647,2023-06-24T02:40:03
47894,data-broker-1,0.01705355408695652,2023-06-24T02:40:08
47897,data-broker-1,0.016605915927272726,2023-06-24T02:40:13
47896,data-broker-1,0.016198531968693558,2023-06-24T02:40:18
47892,data-broker-1,0.015020242167593756,2023-06-24T02:40:23
47893,data-broker-1,0.017062168396039603,2023-06-24T02:40:28
47920,data-broker-1,0.01057241987241446,2023-06-24T02:40:33
47925,data-broker-1,0.015968946852619677,2023-06-24T02:40:38
47922,data-broker-1,0.01734645199614272,2023-06-24T02:40:43
47924,data-broker-1,0.019696608881394042,2023-06-24T02:40:48
47926,data-broker-1,0.018587662229350443,2023-06-24T02:40:53
47928,data-broker-1,0.020640846116774792,2023-06-24T02:40:58
47927,data-broker-1,0.0179018728125,2023-06-24T02:41:03
47921,data-broker-1,0.016307071310371367,2023-06-24T02:41:08
47923,data-broker-1,0.015513375503000353,2023-06-24T02:41:13
47911,data-broker-1,0.017223498305084746,2023-06-24T02:41:18
47914,data-broker-1,0.0159255696,2023-06-24T02:41:23
47917,data-broker-1,0.01447456600341103,2023-06-24T02:41:28
47916,data-broker-1,0.01899042744425386,2023-06-24T02:41:33
47913,data-broker-1,0.015249057250545527,2023-06-24T02:41:38
47912,data-broker-1,0.017139388609271524,2023-06-24T02:41:43
47915,data-broker-1,0.017216784731058414,2023-06-24T02:41:48
47910,data-broker-1,0.01736207219001309,2023-06-24T02:41:53
47918,data-broker-1,0.018065830348953142,2023-06-24T02:41:58
47901,data-broker-1,0.017028356672828097,2023-06-24T02:42:03
47907,data-broker-1,0.021788365791447863,2023-06-24T02:42:08
47903,data-broker-1,0.01651402428115016,2023-06-24T02:42:13
47906,data-broker-1,0.017982845728918968,2023-06-24T02:42:18
47902,data-broker-1,0.017360707183961387,2023-06-24T02:42:23
47908,data-broker-1,0.016593644784474715,2023-06-24T02:42:28
47881,data-broker-1,0.016127700232018562,2023-06-24T02:42:33
47904,data-broker-1,0.014864652779953014,2023-06-24T02:42:38
47905,data-broker-1,0.01609392828426396,2023-06-24T02:42:43
47883,data-broker-1,0.017736064365714285,2023-06-24T02:42:48
47884,data-broker-1,0.018960705194805194,2023-06-24T02:42:53
47882,data-broker-1,0.018275944879518072,2023-06-24T02:42:58
47887,data-broker-1,0.017748731797235025,2023-06-24T02:43:03
47868,data-broker-1,0.017612768470082408,2023-06-24T02:43:08
47869,data-broker-1,0.017515568089627197,2023-06-24T02:43:13
47888,data-broker-1,0.01704479514268367,2023-06-24T02:43:18
47879,data-broker-1,0.017717738386491558,2023-06-24T02:43:23
47885,data-broker-1,0.017514348994830557,2023-06-24T02:43:28
47886,data-broker-1,0.018733930216829123,2023-06-24T02:43:33
47875,data-broker-1,0.016964346833906536,2023-06-24T02:43:38
47873,data-broker-1,0.01703110526732673,2023-06-24T02:43:43
47874,data-broker-1,0.015659044858299595,2023-06-24T02:43:48
47872,data-broker-1,0.013139021904761905,2023-06-24T02:43:53
47870,data-broker-1,0.017399538131930087,2023-06-24T02:43:58
47878,data-broker-1,0.015524133874898456,2023-06-24T02:44:03
47876,data-broker-1,0.017208682057142856,2023-06-24T02:44:08
47871,data-broker-1,0.016802414562002276,2023-06-24T02:44:13
47877,data-broker-1,0.016518918258903337,2023-06-24T02:44:18
47861,data-broker-1,0.017179628422071637,2023-06-24T02:44:23
47865,data-broker-1,0.01822949535202981,2023-06-24T02:44:28
47862,data-broker-1,0.01748630991202346,2023-06-24T02:44:33
47867,data-broker-1,0.019856718137350814,2023-06-24T02:44:38
47864,data-broker-1,0.017894578010863457,2023-06-24T02:44:43
47863,data-broker-1,0.012850493457943925,2023-06-24T02:44:48
47860,data-broker-1,0.015690390088495574,2023-06-24T02:44:53
47866,data-broker-1,0.016236717162657968,2023-06-24T02:44:58
47859,data-broker-1,0.019127998611010635,2023-06-24T02:45:03
48108,data-broker-1,0.01874449415743002,2023-06-24T02:45:08
48124,data-broker-1,0.017131489343379977,2023-06-24T02:45:13
48106,data-broker-1,0.01917167229946524,2023-06-24T02:45:18
48123,data-broker-1,0.018391639030067894,2023-06-24T02:45:23
48107,data-broker-1,0.017817967692002383,2023-06-24T02:45:28
48110,data-broker-1,0.016574591447746884,2023-06-24T02:45:33
48122,data-broker-1,0.01780916423990947,2023-06-24T02:45:38
47949,data-broker-1,0.018019200936585367,2023-06-24T02:45:43
47950,data-broker-1,0.017966734182994104,2023-06-24T02:45:48
48044,data-broker-1,0.01600643738317757,2023-06-24T02:45:53
48045,data-broker-1,0.015546916758457907,2023-06-24T02:45:58
48111,data-broker-1,0.01633035735207967,2023-06-24T02:46:03
48116,data-broker-1,0.017091919471434125,2023-06-24T02:46:08
48118,data-broker-1,0.017275156143949283,2023-06-24T02:46:13
48119,data-broker-1,0.017557644058845717,2023-06-24T02:46:18
48117,data-broker-1,0.019531094472981302,2023-06-24T02:46:23
48121,data-broker-1,0.017170754339268977,2023-06-24T02:46:28
48112,data-broker-1,0.018386659976105137,2023-06-24T02:46:33
48120,data-broker-1,0.018319150371411363,2023-06-24T02:46:38
48082,data-broker-1,0.01714290403587444,2023-06-24T02:46:43
48113,data-broker-1,0.01762670046948357,2023-06-24T02:46:48
48081,data-broker-1,0.018151266403162055,2023-06-24T02:46:53
48115,data-broker-1,0.01747111047754811,2023-06-24T02:46:58
48078,data-broker-1,0.01965428068115091,2023-06-24T02:47:03
48109,data-broker-1,0.017543877648849154,2023-06-24T02:47:08
48114,data-broker-1,0.012137779526963103,2023-06-24T02:47:13
48079,data-broker-1,0.017476857964347326,2023-06-24T02:47:18
48077,data-broker-1,0.017400490757547692,2023-06-24T02:47:23
48086,data-broker-1,0.018124010545528292,2023-06-24T02:47:28
48087,data-broker-1,0.017601198976234005,2023-06-24T02:47:33
48085,data-broker-1,0.024331641901875357,2023-06-24T02:47:38
48088,data-broker-1,0.017646635434480015,2023-06-24T02:47:43
48083,data-broker-1,0.01752657925562063,2023-06-24T02:47:48
48098,data-broker-1,0.016878484242539443,2023-06-24T02:47:53
48084,data-broker-1,0.016731279876638395,2023-06-24T02:47:58
48089,data-broker-1,0.01505020624631703,2023-06-24T02:48:03
48080,data-broker-1,0.015736224290578887,2023-06-24T02:48:08
48090,data-broker-1,0.014311349490373725,2023-06-24T02:48:13
48092,data-broker-1,0.01638751127739177,2023-06-24T02:48:18
48055,data-broker-1,0.017708518264223722,2023-06-24T02:48:23
