,service_name,api_name,zipkin_timestamp,duration
2339,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:03,47.142000
2340,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:03,6.480000
2341,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:02,39.317000
2342,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:07,1.385000
2343,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:08,37.292000
2344,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:08,1.799000
2345,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:12,20.874000
2346,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:12,35.393000
2347,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:13,36.596000
2348,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:15,36.225000
2349,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:14,2.21000
2350,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:10,16.679000
2351,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:16,40.885000
2352,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:26,1.599000
2353,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:17,27.351000
2354,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:19,33.158000
2355,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:27,1.448000
2356,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:22,6.753000
2357,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:23,1.750000
2358,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:18,1.333000
2359,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:29,1.892000
2360,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:30,39.706000
2361,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:30,26.241000
2362,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:31,38.28000
2363,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:32,39.727000
2364,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:31,38.232000
2365,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:34,1.831000
2366,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:35,2.69000
2367,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:28,27.122000
2368,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:36,1.866000
2369,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:46,35.238000
2370,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:39,26.674000
2371,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:39,31.768000
2372,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:50,33.661000
2373,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:57,39.890000
2374,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:13:58,1.576000
2375,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:48,40.638000
2376,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:48,26.72000
2377,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:55,29.31000
2378,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:47,40.518000
2379,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:13:49,36.469000
2380,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:05,1.805000
2381,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:00,1.681000
2382,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:02,34.243000
2383,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:03,33.549000
2384,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:06,40.808000
2385,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:07,36.337000
2386,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:13,43.924000
2387,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:13,1.894000
2388,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:11,2.29000
2389,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:13,58.330000
2390,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:14,1.720000
2391,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:23,1.909000
2392,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:23,38.588000
2393,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:21,35.241000
2394,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:21,36.649000
2395,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:18,56.209000
2396,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:15,49.641000
2397,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:15,1.722000
2398,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:16,1.663000
2399,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:25,39.368000
2400,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:30,34.503000
2401,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:30,37.783000
2402,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:31,49.136000
2403,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:31,39.710000
2404,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:35,40.704000
2405,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:36,1.608000
2406,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:33,1.636000
2407,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:27,34.998000
2408,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:27,33.987000
2409,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:29,30.830000
2410,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:34,50.476000
2411,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:40,34.903000
2412,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:43,1.925000
2413,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:44,43.35000
2414,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:37,1.706000
2415,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:42,41.924000
2416,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:39,43.247000
2417,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:47,43.714000
2418,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:48,32.360000
2419,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:49,40.519000
2420,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:53,45.392000
2421,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:53,1.696000
2422,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:54,32.866000
2423,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:55,45.717000
2424,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:51,1.632000
2425,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:14:47,1.467000
2426,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:14:56,49.103000
2427,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:01,1.968000
2428,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:03,36.297000
2429,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:05,37.799000
2430,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:11,46.476000
2431,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:13,43.522000
2432,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:07,41.347000
2433,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:08,43.360000
2434,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:15,1.801000
2435,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:08,32.672000
2436,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:20,41.996000
2437,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:20,24.148000
2438,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:21,24.768000
2439,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:22,1.765000
2440,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:22,43.972000
2441,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:24,5.42000
2442,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:24,1.616000
2443,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:24,32.139000
2444,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:21,1.230000
2445,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:23,4.651000
2446,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:28,1.792000
2447,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:33,19.744000
2448,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:33,9.865000
2449,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:26,40.196000
2450,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:25,19.605000
2451,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:36,41.688000
2452,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:36,1.840000
2453,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:35,39.291000
2454,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:35,40.746000
2455,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:37,5.906000
2456,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:39,30.717000
2457,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:39,1.407000
2458,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:46,42.586000
2459,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:46,27.476000
2460,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:51,39.359000
2461,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:49,1.845000
2462,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:42,44.365000
2463,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:42,40.712000
2464,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:44,38.753000
2465,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:56,45.293000
2466,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:56,42.113000
2467,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:01,33.794000
2468,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:58,26.823000
2469,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:15:57,6.365000
2470,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:58,1.329000
2471,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:15:53,1.958000
2472,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:03,43.234000
2473,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:03,1.978000
2474,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:05,1.890000
2475,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:10,42.224000
2476,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:06,42.304000
2477,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:07,53.991000
2478,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:07,1.604000
2479,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:11,43.485000
2480,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:15,1.849000
2481,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:22,41.230000
2482,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:22,25.979000
2483,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:16,45.253000
2484,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:17,1.529000
2485,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:19,46.707000
2486,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:18,1.900000
2487,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:14,46.638000
2488,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:20,40.429000
2489,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:32,57.695000
2490,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:24,42.981000
2491,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:31,41.523000
2492,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:28,44.205000
2493,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:23,1.708000
2494,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:29,1.669000
2495,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:33,43.472000
2496,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:36,37.977000
2497,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:35,1.420000
2498,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:38,1.885000
2499,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:42,41.879000
2500,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:43,11.378000
2501,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:43,41.548000
2502,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:40,42.873000
2503,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:40,39.643000
2504,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:41,1.906000
2505,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:41,44.283000
2506,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:45,24.880000
2507,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:45,33.213000
2508,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:46,40.546000
2509,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:46,36.801000
2510,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:49,43.607000
2511,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:51,58.389000
2512,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:56,40.874000
2513,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:16:56,1.437000
2514,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:55,37.665000
2515,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:55,59.732000
2516,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:58,46.995000
2517,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:49,43.251000
2518,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:53,34.351000
2519,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:57,17.280000
2520,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:16:57,25.303000
2521,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:02,43.496000
2522,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:03,46.261000
2523,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:08,1.782000
2524,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:04,17.437000
2525,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:02,45.58000
2526,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:18,46.518000
2527,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:19,26.344000
2528,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:13,42.336000
2529,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:13,53.673000
2530,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:15,0.302000
2531,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:17,47.338000
2532,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:20,35.111000
2533,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:25,2.29000
2534,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:26,40.632000
2535,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:28,5.532000
2536,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:29,41.627000
2537,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:31,1.590000
2538,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:36,43.75000
2539,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:35,12.772000
2540,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:32,7.609000
2541,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:27,41.515000
2542,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:28,45.877000
2543,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:33,1.928000
2544,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:39,45.794000
2545,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:39,21.22000
2546,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:39,35.330000
2547,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:48,52.231000
2548,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:48,44.186000
2549,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:46,1.651000
2550,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:47,1.789000
2551,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:37,54.448000
2552,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:55,1.365000
2553,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:51,47.341000
2554,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:54,49.502000
2555,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:53,30.582000
2556,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:17:49,1.675000
2557,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:51,49.588000
2558,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:52,49.174000
2559,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:02,1.550000
2560,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:00,28.886000
2561,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:17:58,14.827000
2562,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:05,3.109000
2563,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:09,12.84000
2564,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:09,45.109000
2565,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:08,43.209000
2566,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:11,47.579000
2567,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:11,1.707000
2568,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:07,1.797000
2569,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:07,47.229000
2570,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:16,13.321000
2571,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:23,34.326000
2572,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:23,37.310000
2573,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:20,26.493000
2574,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:19,20.752000
2575,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:21,48.964000
2576,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:25,16.833000
2577,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:31,1.582000
2578,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:33,48.774000
2579,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:33,22.703000
2580,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:27,33.724000
2581,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:35,50.597000
2582,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:32,41.606000
2583,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:27,14.649000
2584,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:40,49.228000
2585,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:40,48.299000
2586,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:41,45.74000
2587,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:45,8.926000
2588,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:46,45.307000
2589,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:42,5.795000
2590,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:42,44.35000
2591,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:39,46.383000
2592,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:44,40.314000
2593,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:38,49.941000
2594,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:39,45.176000
2595,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:36,17.558000
2596,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:51,57.952000
2597,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:51,1.722000
2598,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:53,48.245000
2599,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:48,1.909000
2600,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:48,8.654000
2601,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal/observed-at,2023-06-23T02:18:49,1.837000
2602,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:49,42.807000
2603,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:18:49,59.8000
2604,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:19:01,48.872000
2605,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-06-23T02:19:01,25.401000
