,new_index,service_name,api_name,zipkin_timestamp,duration,traceId,timestamp_5seconds
105,9754,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,1.738000,1e7497db382f35a9,2023-07-03 18:49:20
106,9764,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,42.817000,b40cbc34d88fc3af,2023-07-03 18:49:20
107,3284,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,42.945000,aa2cf4913ca53727,2023-07-03 18:49:20
108,13394,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,55.622000,ddf17e1e68fde160,2023-07-03 18:49:20
109,6903,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,57.280000,f486dbd41b2e9590,2023-07-03 18:49:20
110,3309,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,38.597000,723dbf0a1a94a964,2023-07-03 18:49:20
111,3310,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,24.174000,51e8fdb3a1ce08e6,2023-07-03 18:49:20
112,3311,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,57.603000,739329bd5fecd351,2023-07-03 18:49:20
113,3317,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,23.155000,2f0cde413138d61a,2023-07-03 18:49:20
114,3318,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,19.497000,09162aebdc86bbc6,2023-07-03 18:49:20
115,13429,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,4.162000,0b6dde7b2b6fff37,2023-07-03 18:49:20
116,13424,databroker-service,get /ndxpro/v1/broker/entities/iot/temporal,2023-07-03T18:49:24,43.835000,cf62322ddbbb48f2,2023-07-03 18:49:20
